name,memory_gb,tdp_w,price
EVGA GeForce RTX 2080 Ti FTW3 Ultra Hybrid Gaming GeForce RTX 2080 Ti,11,250,735.0
EVGA GeForce RTX 2080 Ti K|NGP|N Gaming GeForce RTX 2080 Ti,11,250,735.0
EVGA GeForce RTX 2080 Ti XC GeForce RTX 2080 Ti,11,285,1704.99
EVGA GeForce RTX 2080 Ti XC Black Edition Gaming GeForce RTX 2080 Ti,11,250,735.0
EVGA GeForce RTX 2080 Ti XC Hybrid Gaming GeForce RTX 2080 Ti,11,250,735.0
EVGA GeForce RTX 2080 Ti XC Ultra GeForce RTX 2080 Ti,11,285,1806.99
EVGA GeForce RTX 2080 Ti XC2 Ultra Gaming GeForce RTX 2080 Ti,11,250,735.0
EVGA GeForce RTX 2080 XC GeForce RTX 2080,8,225,1077.87
EVGA GeForce RTX 2080 XC Ultra GeForce RTX 2080,8,225,1138.87
EVGA GeForce RTX 3060 Ti FTW3 Black Gaming GeForce RTX 3060 Ti,8,200,735.0
EVGA GeForce RTX 3060 Ti FTW3 Gaming GeForce RTX 3060 Ti,8,200,735.0
EVGA GeForce RTX 3060 Ti FTW3 Ultra Gaming GeForce RTX 3060 Ti,8,200,735.0
EVGA GeForce RTX 3060 Ti FTW3 Ultra Gaming LHR GeForce RTX 3060 Ti,8,200,735.0
EVGA GeForce RTX 3060 Ti XC Black Gaming GeForce RTX 3060 Ti,8,200,735.0
EVGA GeForce RTX 3060 Ti XC Gaming GeForce RTX 3060 Ti,8,200,735.0
EVGA GeForce RTX 3060 XC Gaming GeForce RTX 3060,12,170,735.0
EVGA GeForce RTX 3070 FTW3 Ultra Gaming LHR GeForce RTX 3070,8,220,735.0
EVGA GeForce RTX 3070 Ti FTW3 Ultra Gaming LHR GeForce RTX 3070 Ti,8,290,735.0
EVGA GeForce RTX 3070 Ti XC3 Ultra Gaming LHR GeForce RTX 3070 Ti,8,290,735.0
EVGA GeForce RTX 3080 FTW3 Gaming GeForce RTX 3080,10,320,735.0
EVGA GeForce RTX 3080 FTW3 Ultra Gaming GeForce RTX 3080,10,320,735.0
EVGA GeForce RTX 3080 FTW3 Ultra Gaming GeForce RTX 3080 (12GB),12,320,735.0
EVGA GeForce RTX 3080 FTW3 Ultra Gaming LHR GeForce RTX 3080,10,320,735.0
EVGA GeForce RTX 3080 FTW3 Ultra Hybrid Gaming GeForce RTX 3080,10,320,735.0
EVGA GeForce RTX 3080 FTW3 Ultra Hydro Copper GeForce RTX 3080,10,320,NULL
EVGA GeForce RTX 3080 Ti FTW3 Gaming GeForce RTX 3080 Ti,12,350,735.0
EVGA GeForce RTX 3080 Ti FTW3 Ultra Gaming GeForce RTX 3080 Ti,12,350,735.0
EVGA GeForce RTX 3080 Ti FTW3 Ultra Hybrid Gaming LHR GeForce RTX 3080 Ti,12,320,735.0
EVGA GeForce RTX 3080 Ti FTW3 Ultra Hydro Copper Gaming GeForce RTX 3080 Ti,12,320,735.0
EVGA GeForce RTX 3080 Ti XC3 Ultra Gaming GeForce RTX 3080 Ti,12,320,735.0
EVGA GeForce RTX 3080 Ti XC3 Ultra Hybrid Gaming LHR GeForce RTX 3080 Ti,12,320,735.0
EVGA GeForce RTX 3080 Ti XC3 Ultra Hydro Copper Gaming GeForce RTX 3080 Ti,12,320,735.0
EVGA GeForce RTX 3080 XC3 Black Gaming GeForce RTX 3080,10,320,735.0
EVGA GeForce RTX 3080 XC3 Black Gaming LHR GeForce RTX 3080,10,320,735.0
EVGA GeForce RTX 3080 XC3 Gaming GeForce RTX 3080,10,320,735.0
EVGA GeForce RTX 3080 XC3 Ultra Gaming GeForce RTX 3080,10,320,735.0
EVGA GeForce RTX 3080 XC3 Ultra Gaming GeForce RTX 3080 (12GB),12,320,735.0
EVGA GeForce RTX 3080 XC3 Ultra Gaming LHR GeForce RTX 3080,10,320,735.0
EVGA GeForce RTX 3080 XC3 Ultra Hybrid Gaming GeForce RTX 3080,10,320,735.0
EVGA GeForce RTX 3090 FTW3 Ultra Gaming GeForce RTX 3090,24,350,735.0
EVGA GeForce RTX 3090 FTW3 Ultra Hybrid Gaming GeForce RTX 3090,24,350,735.0
EVGA GeForce RTX 3090 FTW3 Ultra Hydro Copper GeForce RTX 3090,24,350,NULL
EVGA GeForce RTX 3090 K|NGP|N Hybrid Gaming GeForce RTX 3090,24,350,735.0
EVGA GeForce RTX 3090 Ti FTW3 GeForce RTX 3090 Ti,24,450,NULL
EVGA GeForce RTX 3090 Ti FTW3 Black GeForce RTX 3090 Ti,24,450,NULL
EVGA GeForce RTX 3090 Ti FTW3 Ultra GeForce RTX 3090 Ti,24,450,3357.86
EVGA GeForce RTX 3090 XC3 Black Gaming GeForce RTX 3090,24,350,735.0
EVGA GeForce RTX 3090 XC3 Gaming GeForce RTX 3090,24,350,735.0
EVGA GeForce RTX 3090 XC3 Ultra Gaming GeForce RTX 3090,24,350,735.0
EVGA GeForce RTX 3090 XC3 Ultra Hybrid Gaming GeForce RTX 3090,24,350,735.0
EVGA GT 720 Low Profile GeForce GT 720,1,19,NULL
EVGA GT 740 Superclocked GeForce GT 740,2,64,389.0
EVGA GTX 460 Superclocked EE GeForce GTX 460,1,160,389.0
EVGA GTX 550 Ti GeForce GTX 550 Ti,1,116,395.0
EVGA GTX 560 Superclocked GeForce GTX 560,1,150,419.0
EVGA GTX 560 Ti FPB GeForce GTX 560 Ti,1,170,395.0
EVGA GTX 650 GeForce GTX 650,1,65,395.0
EVGA GTX 650 Ti 2 GB GeForce GTX 650 Ti,2,110,395.0
EVGA GTX 660 Superclocked GeForce GTX 660,2,140,389.0
EVGA RTX 3070 FTW3 GeForce RTX 3070,8,220,447.0
EVGA RTX 3070 FTW3 Ultra GeForce RTX 3070,8,220,735.0
EVGA RTX 3070 XC3 GeForce RTX 3070,8,220,103.99
EVGA RTX 3070 XC3 Black Gaming GeForce RTX 3070,8,220,1352.59
EVGA RTX 3070 XC3 Ultra Gaming GeForce RTX 3070,8,220,1299.0
Gainward GeForce GTX 1060 GeForce GTX 1060 (6GB),6,120,NULL
Gainward GeForce GTX 1060 GeForce GTX 1060 (3GB),3,120,NULL
Gainward GeForce GTX 1060 Phoenix GeForce GTX 1060 (6GB),6,120,NULL
Gainward GeForce GTX 1060 Phoenix GS GeForce GTX 1060 (6GB),6,120,NULL
Gainward GeForce GTX 1070 Dual GeForce GTX 1070,8,150,NULL
Gainward GeForce GTX 1070 Phoenix GeForce GTX 1070,8,150,NULL
Gainward GeForce GTX 1070 Phoenix GLH GeForce GTX 1070,8,150,NULL
Gainward GeForce GTX 1070 Phoenix GS GeForce GTX 1070,8,150,NULL
Gainward GeForce GTX 1080 Phoenix GeForce GTX 1080,8,180,NULL
Gainward GeForce GTX 1080 Phoenix GLH GeForce GTX 1080,8,180,NULL
Gainward GeForce GTX 1080 Phoenix GS GeForce GTX 1080,8,180,NULL
Gainward GeForce GTX 1080 Ti Founders Edition GeForce GTX 1080 Ti,11,250,NULL
Gainward GeForce GTX 1080 Ti Golden Sample GeForce GTX 1080 Ti,11,250,NULL
Gainward GeForce GTX 1660 Ti Pegasus 6G GeForce GTX 1660 Ti (6GB),6,120,NULL
Gainward GeForce GTX 1660 Ti Pegasus OC 6G GeForce GTX 1660 Ti (6GB),6,120,NULL
Gainward GeForce RTX 2060 Phoenix GS GeForce RTX 2060 (6GB),6,190,629.45
Gainward GeForce RTX 2070 Phoenix GeForce RTX 2070,8,185,629.45
Gainward GeForce RTX 2070 Phoenix GS GeForce RTX 2070,8,185,629.45
Gainward GeForce RTX 2080 Phoenix GS GeForce RTX 2080,8,225,629.45
Gainward GeForce RTX 2080 Ti Phoenix GeForce RTX 2080 Ti,11,260,629.45
Gainward GeForce RTX 2080 Ti Phoenix GS GeForce RTX 2080 Ti,11,260,629.45
Galax RTX 2060 OC GeForce RTX 2060 (6GB),6,160,NULL
GIGABYTE AERO GeForce RTX 4060 OC 8G GeForce RTX 4060 (8GB),8,115,539.99
GIGABYTE AERO GeForce RTX 4070 Ti OC V2 12G GeForce RTX 4070 Ti,12,285,539.99
GIGABYTE AERO GeForce RTX 4090 OC 24G GeForce RTX 4090,24,450,539.99
GIGABYTE AORUS GeForce GTX 1650 D6 OC 4G (rev. 4.0) GeForce GTX 1650 (4GB),4,75,699.99
Gigabyte Aorus GeForce GTX 1660 Ti 6G GeForce GTX 1660 Ti (6GB),6,120,699.99
Gigabyte Aorus GeForce RTX 2060 Super GeForce RTX 2060 Super,8,175,649.0
Gigabyte Aorus GeForce RTX 2060 Xtreme 6G GeForce RTX 2060 (6GB),6,190,649.0
Gigabyte Aorus GeForce RTX 2070 Super GeForce RTX 2070 Super,8,260,649.0
Gigabyte Aorus GeForce RTX 2070 Super Gaming OC GeForce RTX 2070 Super,8,260,649.0
Gigabyte Aorus GeForce RTX 2080 Super GeForce RTX 2080 Super,8,250,649.0
Gigabyte Aorus GeForce RTX 2080 Super Waterforce GeForce RTX 2080 Super,8,250,649.0
Gigabyte Aorus GeForce RTX 2080 Super Waterforce WB GeForce RTX 2080 Super,8,250,649.0
Gigabyte Aorus GeForce RTX 2080 Ti 1 GeForce RTX 2080 Ti,11,250,649.0
Gigabyte Aorus GeForce RTX 2080 Ti Xtreme 1 GeForce RTX 2080 Ti,11,250,649.0
Gigabyte Aorus GeForce RTX 2080 Ti Xtreme Waterforce 1 GeForce RTX 2080 Ti,11,250,649.0
Gigabyte Aorus GeForce RTX 2080 Ti Xtreme Waterforce WB 1 GeForce RTX 2080 Ti,11,250,649.0
Gigabyte Aorus GeForce RTX 3050 Elite GeForce RTX 3050 (8GB),8,130,649.0
Gigabyte Aorus GeForce RTX 3060 Elite 12G LHR GeForce RTX 3060,12,170,649.0
Gigabyte Aorus GeForce RTX 3060 Ti Elite 8G LHR GeForce RTX 3060 Ti,8,200,649.0
Gigabyte Aorus GeForce RTX 3060 Ti Master GeForce RTX 3060 Ti,8,230,649.0
Gigabyte Aorus GeForce RTX 3070 Master 8G LHR GeForce RTX 3070,8,220,649.0
Gigabyte Aorus GeForce RTX 3080 Master 10G LHR GeForce RTX 3080,10,320,649.0
Gigabyte Aorus GeForce RTX 3080 Master 12G LHR GeForce RTX 3080 (12GB),12,350,649.0
Gigabyte Aorus GeForce RTX 3080 Ti Master 12G LHR GeForce RTX 3080 Ti,12,400,649.0
Gigabyte Aorus GeForce RTX 3080 Xtreme Waterforce 10G LHR GeForce RTX 3080,10,320,649.0
Gigabyte Aorus GeForce RTX 3080 Xtreme Waterforce 12G LHR GeForce RTX 3080 (12GB),12,350,649.0
Gigabyte Aorus GeForce RTX 3080 Xtreme Waterforce WB 10G LHR GeForce RTX 3080,10,320,649.0
Gigabyte Aorus GeForce RTX 3080 Xtreme Waterforce WB 12G LHR GeForce RTX 3080 (12GB),12,350,649.0
Gigabyte Aorus GeForce RTX 3090 Ti Xtreme Waterforce GeForce RTX 3090 Ti,24,450,649.0
GIGABYTE AORUS GeForce RTX 4060 ELITE 8G GeForce RTX 4060 (8GB),8,115,649.0
GIGABYTE Aorus GeForce RTX 4060 Ti Elite GeForce RTX 4060 Ti (8GB),8,160,649.0
GIGABYTE Aorus GeForce RTX 4070 Master GeForce RTX 4070,12,200,649.0
GIGABYTE Aorus GeForce RTX 4070 Super Master GeForce RTX 4070 Super (12GB),12,220,649.0
GIGABYTE AORUS GeForce RTX 4070 Ti 12GB XTREME WATERFORCE GeForce RTX 4070 Ti,12,285,649.0
GIGABYTE Aorus GeForce RTX 4070 Ti Elite GeForce RTX 4070 Ti,12,285,649.0
GIGABYTE Aorus GeForce RTX 4070 Ti Master GeForce RTX 4070 Ti,12,285,649.0
GIGABYTE Aorus GeForce RTX 4070 Ti Super Master GeForce RTX 4070 Ti Super (16GB),16,285,649.0
GIGABYTE Aorus GeForce RTX 4080 Master GeForce RTX 4080,16,320,649.0
GIGABYTE Aorus GeForce RTX 4080 Super Master GeForce RTX 4080 Super (16GB),16,320,649.0
GIGABYTE AORUS GeForce RTX 4080 SUPER XTREME ICE 16G GeForce RTX 4080 Super (16GB),16,226,649.0
GIGABYTE Aorus GeForce RTX 4080 Xtreme Waterforce GeForce RTX 4080,16,320,649.0
GIGABYTE Aorus GeForce RTX 4080 Xtreme Waterforce WB GeForce RTX 4080,16,320,649.0
GIGABYTE AORUS GeForce RTX 4090 MASTER 24G GeForce RTX 4090,24,450,649.0
GIGABYTE AORUS GeForce RTX 5060 ELITE 8G GeForce RTX 5060 (8GB),8,145,649.0
GIGABYTE AORUS GeForce RTX 5080 XTREME WATERFORCE 16G GeForce RTX 5080 (16GB),16,360,649.0
GIGABYTE AORUS GeForce RTX 5080 XTREME WATERFORCE WB 16G GeForce RTX 5080 (16GB),16,360,649.0
GIGABYTE AORUS GeForce RTX 5090 STEALTH ICE 32G GeForce RTX 5090 (32GB),32,430,649.0
Gigabyte Aorus Radeon RX 5700 XT Radeon RX 5700 XT,8,180,649.0
Gigabyte Aorus Radeon RX 6700 XT Elite Radeon RX 6700 XT,12,230,649.0
Gigabyte Aorus Radeon RX 6750 XT Elite Radeon RX 6750 XT,12,250,649.0
Gigabyte Aorus Radeon RX 6800 Master Radeon RX 6800,16,250,649.0
Gigabyte Aorus Radeon RX 6800 XT Master Radeon RX 6800 XT,16,300,649.0
Gigabyte Aorus Radeon RX 6900 XT Xtreme Waterforce WB Radeon RX 6900 XT,16,300,649.0
GIGABYTE Aorus Radeon RX 7900 XTX Elite Radeon RX 7900 XTX,24,355,649.0
GIGABYTE AORUS XTREME AORUS GeForce RTX 4090 XTREME WATERFORCE 24G GeForce RTX 4090,24,450,699.99
GIGABYTE EAGLE GeForce RTX 4060 OC 8G GeForce RTX 4060 (8GB),8,115,589.0
GIGABYTE EAGLE GeForce RTX 4070 Ti OC 12G (rev. 2.0) GeForce RTX 4070 Ti,12,285,589.0
GIGABYTE GAMING GeForce GTX 1660 OC 6G GeForce GTX 1660 (6GB),6,130,469.0
GIGABYTE GAMING GeForce GTX 1660 Ti OC 6G GeForce GTX 1660 Ti (6GB),6,130,469.0
GIGABYTE GAMING GeForce RTX 3060 OC 8G GeForce RTX 3060,8,170,399.0
GIGABYTE GAMING GeForce RTX 3060 OC 8G (rev. 2.0) GeForce RTX 3060,8,170,399.0
GIGABYTE GAMING GeForce RTX 4070 OC V2 GeForce RTX 4070,12,220,399.0
GIGABYTE GAMING GeForce RTX 4070 Ti OC 12G GeForce RTX 4070 Ti,12,285,399.0
GIGABYTE GAMING GeForce RTX 4090 OC 24G GeForce RTX 4090,24,450,399.0
GIGABYTE GAMING GeForce RTX­­ 4070 Ti OC V2 12G GeForce RTX 4070 Ti,12,285,519.99
GIGABYTE GAMING RTX 2080 Super OC 8G GeForce RTX 2080 Super,8,650,519.99
Gigabyte GeForce GT 1030 GeForce GT 1030,2,30,178.29
Gigabyte GeForce GT 1030 Low Profile D4 GeForce GT 1030,2,30,98.98
Gigabyte GeForce GT 1030 OC 2G GeForce GT 1030,2,30,135.23
Gigabyte GeForce GT 1030 Silent GeForce GT 1030,2,30,111.99
Gigabyte GeForce GT 610 Silent GeForce GT 610,1,29,NULL
Gigabyte GeForce GTX 1050 GeForce GTX 1050,2,75,179.99
Gigabyte GeForce GTX 1050 OC GeForce GTX 1050,2,75,378.11
Gigabyte GeForce GTX 1050 Ti GeForce GTX 1050 Ti,4,75,246.54
Gigabyte GeForce GTX 1050 Ti G1 Gaming GeForce GTX 1050 Ti,4,75,469.0
Gigabyte GeForce GTX 1050 Ti OC GeForce GTX 1050 Ti,4,75,239.09
Gigabyte GeForce GTX 1050 Ti WindForce 2X OC GeForce GTX 1050 Ti,4,75,1299.99
Gigabyte GeForce GTX 1050 WindForce 2X GeForce GTX 1050,2,75,1299.99
Gigabyte GeForce GTX 1060 Aorus 6G 9 Gbps GeForce GTX 1060 (6GB),6,120,699.99
Gigabyte GeForce GTX 1060 Aorus Xtreme 6G GeForce GTX 1060 (6GB),6,120,699.99
Gigabyte GeForce GTX 1060 G1 Gaming GeForce GTX 1060 (6GB),6,120,469.0
Gigabyte GeForce GTX 1060 G1 Gaming GeForce GTX 1060 (3GB),3,120,469.0
Gigabyte GeForce GTX 1060 Mini ITX OC 6G GeForce GTX 1060 (6GB),6,120,420.0
Gigabyte GeForce GTX 1060 OC WindForce 2X GeForce GTX 1060 (3GB),3,120,1299.99
Gigabyte GeForce GTX 1060 OC WindForce 2X GeForce GTX 1060 (6GB),6,120,1299.99
Gigabyte GeForce GTX 1060 Xtreme Gaming GeForce GTX 1060 (6GB),6,120,469.0
Gigabyte GeForce GTX 1070 Aorus Gaming Box GeForce GTX 1070,8,150,469.0
Gigabyte GeForce GTX 1070 Founders Edition GeForce GTX 1070,8,150,NULL
Gigabyte GeForce GTX 1070 G1 Gaming GeForce GTX 1070,8,150,469.0
Gigabyte GeForce GTX 1070 Mini ITX OC GeForce GTX 1070,8,150,588.62
Gigabyte GeForce GTX 1070 OC WindForce 2X GeForce GTX 1070,8,150,1299.99
Gigabyte GeForce GTX 1070 Ti Aorus 8G GeForce GTX 1070 Ti,8,180,699.99
Gigabyte GeForce GTX 1070 Ti Gaming 8G GeForce GTX 1070 Ti,8,180,469.0
Gigabyte GeForce GTX 1070 Xtreme Gaming GeForce GTX 1070,8,150,469.0
Gigabyte GeForce GTX 1080 Aorus 8G GeForce GTX 1080,8,180,699.99
Gigabyte GeForce GTX 1080 Aorus Xtreme 8G GeForce GTX 1080,8,180,699.99
Gigabyte GeForce GTX 1080 Aorus Xtreme 8G 11 Gbps GeForce GTX 1080,8,180,699.99
Gigabyte GeForce GTX 1080 G1 Gaming GeForce GTX 1080,8,180,469.0
Gigabyte GeForce GTX 1080 Mini ITX 8G GeForce GTX 1080,8,180,588.62
Gigabyte GeForce GTX 1080 Ti Aorus 11G GeForce GTX 1080 Ti,11,250,699.99
Gigabyte GeForce GTX 1080 Ti Aorus Xtreme 11G GeForce GTX 1080 Ti,11,250,699.99
Gigabyte GeForce GTX 1080 Ti Founders Edition GeForce GTX 1080 Ti,11,250,NULL
Gigabyte GeForce GTX 1080 Ti Gaming OC GeForce GTX 1080 Ti,11,250,469.0
Gigabyte GeForce GTX 1080 Ti Gaming OC Black GeForce GTX 1080 Ti,11,250,469.0
Gigabyte GeForce GTX 1080 Ti Turbo GeForce GTX 1080 Ti,11,250,999.99
Gigabyte GeForce GTX 1080 Ti Waterforce W Xtreme 11G GeForce GTX 1080 Ti,11,250,1099.99
Gigabyte GeForce GTX 1080 WindForce OC 8G GeForce GTX 1080,8,180,1299.99
Gigabyte GeForce GTX 1080 Xtreme Gaming Premium Pack GeForce GTX 1080,8,180,469.0
Gigabyte GeForce GTX 1080 Xtreme Gaming Water Cooling GeForce GTX 1080,8,180,469.0
GIGABYTE GeForce GTX 1630 OC 4G GeForce GTX 1630,4,75,NULL
GIGABYTE GeForce GTX 1650 D5 4G GeForce GTX 1650 (4GB),4,75,NULL
GIGABYTE GeForce GTX 1650 D6 4G (rev. 2.0) GeForce GTX 1650 (4GB),4,75,NULL
Gigabyte GeForce GTX 1650 D6 OC GeForce GTX 1650 (4GB),4,75,231.99
Gigabyte GeForce GTX 1650 D6 WindForce OC GeForce GTX 1650 (4GB),4,75,1299.99
Gigabyte GeForce GTX 1650 Gaming OC 4G (Rev. 2.0) GeForce GTX 1650 (4GB),4,105,469.0
"Gigabyte GeForce GTX 1650 Mini ITX OC 4G, 4096 MB GDDR5 GeForce GTX 1650 (4GB)",4,75,NULL
"Gigabyte GeForce GTX 1650 OC 4G, 4096 MB GDDR5 GeForce GTX 1650 (4GB)",4,75,224.99
Gigabyte GeForce GTX 1650 Super OC GeForce GTX 1650 Super,4,100,NULL
"Gigabyte GeForce GTX 1650 WindForce OC 4G, 4096 MB GDDR5 GeForce GTX 1650 (4GB)",4,90,1299.99
Gigabyte GeForce GTX 1660 Gaming GeForce GTX 1660 (6GB),6,120,469.0
Gigabyte GeForce GTX 1660 Gaming OC GeForce GTX 1660 (6GB),6,120,469.0
Gigabyte GeForce GTX 1660 OC GeForce GTX 1660 (6GB),6,120,395.0
Gigabyte GeForce GTX 1660 Super Gaming OC GeForce GTX 1660 Super,6,125,469.0
Gigabyte GeForce GTX 1660 Super OC GeForce GTX 1660 Super,6,125,368.73
Gigabyte GeForce GTX 1660 Ti Gaming OC 6G GeForce GTX 1660 Ti (6GB),6,120,469.0
Gigabyte GeForce GTX 1660 Ti Mini ITX OC 6G GeForce GTX 1660 Ti (6GB),6,120,416.5
Gigabyte GeForce GTX 1660 Ti OC 6G GeForce GTX 1660 Ti (6GB),6,120,550.0
Gigabyte GeForce GTX 1660 Ti WindForce OC 6G GeForce GTX 1660 Ti (6GB),6,120,1299.99
Gigabyte GeForce GTX 690 GeForce GTX 690,4,300,NULL
Gigabyte GeForce RTX 2060 D6 GeForce RTX 2060 (6GB),6,160,589.0
Gigabyte GeForce RTX 2060 Gaming OC 6G GeForce RTX 2060 (6GB),6,160,589.0
Gigabyte GeForce RTX 2060 Gaming OC Pro 6G GeForce RTX 2060 (6GB),6,160,589.0
GIGABYTE GeForce RTX 2060 MINI ITX OC 6G GeForce RTX 2060 (6GB),6,160,589.0
Gigabyte GeForce RTX 2060 Mini ITX OC 6G GeForce RTX 2060 (6GB),6,160,589.0
Gigabyte GeForce RTX 2060 OC 6G GeForce RTX 2060 (6GB),6,160,589.0
GIGABYTE GeForce RTX 2060 OC 6G GeForce RTX 2060 (6GB),6,160,589.0
Gigabyte GeForce RTX 2060 Super Gaming OC GeForce RTX 2060 Super,8,175,589.0
Gigabyte GeForce RTX 2060 Super Gaming OC 3X 8G White GeForce RTX 2060 Super,8,175,589.0
Gigabyte GeForce RTX 2060 Super Gaming OC 3X White 8G (Rev. 2.0) GeForce RTX 2060 Super,8,175,589.0
Gigabyte GeForce RTX 2060 Super WindForce OC GeForce RTX 2060 Super,8,175,589.0
GIGABYTE GeForce RTX 2060 WINDFORCE OC 12G GeForce RTX 2060 (12GB),12,160,589.0
Gigabyte GeForce RTX 2060 WindForce OC 6G GeForce RTX 2060 (6GB),6,160,589.0
Gigabyte GeForce RTX 2070 Super Gaming OC 3X GeForce RTX 2070 Super,8,260,589.0
Gigabyte GeForce RTX 2070 Super Gaming OC 3X 8G White GeForce RTX 2070 Super,8,260,589.0
Gigabyte GeForce RTX 2070 Super Windforce OC 3X GeForce RTX 2070 Super,8,260,589.0
Gigabyte GeForce RTX 2070 Windforce 2X 8G 3. GeForce RTX 2070,8,175,589.0
Gigabyte GeForce RTX 2080 Gaming OC GeForce RTX 2080,8,225,589.0
Gigabyte GeForce RTX 2080 Super Gaming OC GeForce RTX 2080 Super,8,250,589.0
Gigabyte GeForce RTX 2080 Super Gaming OC Waterforce WB GeForce RTX 2080 Super,8,250,589.0
Gigabyte GeForce RTX 2080 Super Gaming OC White GeForce RTX 2080 Super,8,250,589.0
Gigabyte GeForce RTX 2080 Super Turbo GeForce RTX 2080 Super,8,250,589.0
Gigabyte GeForce RTX 2080 Ti Gaming OC GeForce RTX 2080 Ti,11,250,589.0
Gigabyte GeForce RTX 2080 Ti Turbo 11G (rev. 2.0) GeForce RTX 2080 Ti,11,250,589.0
Gigabyte GeForce RTX 2080 Ti Turbo OC 1 GeForce RTX 2080 Ti,11,285,589.0
Gigabyte GeForce RTX 2080 Ti Turbo OC 11G (Rev. 2.0) GeForce RTX 2080 Ti,11,250,589.0
Gigabyte GeForce RTX 2080 Ti WindForce 1 GeForce RTX 2080 Ti,11,250,589.0
Gigabyte GeForce RTX 2080 Ti WindForce OC 11G GeForce RTX 2080 Ti,11,260,589.0
Gigabyte GeForce RTX 2080 WindForce OC 8G GeForce RTX 2080,8,225,589.0
Gigabyte GeForce RTX 3050 Eagle GeForce RTX 3050 (8GB),8,130,589.0
GIGABYTE GeForce RTX 3050 Eagle OC GeForce RTX 3050 (6GB),6,70,589.0
Gigabyte GeForce RTX 3050 Eagle OC GeForce RTX 3050 (8GB),8,130,589.0
Gigabyte GeForce RTX 3050 Gaming OC GeForce RTX 3050 (8GB),8,130,589.0
GIGABYTE GeForce RTX 3050 OC Low Profile GeForce RTX 3050 (6GB),6,350,589.0
GIGABYTE GeForce RTX 3050 WINDFORCE OC 6G GeForce RTX 3050 (6GB),6,130,589.0
GIGABYTE GeForce RTX 3050 WINDFORCE OC V2 6G GeForce RTX 3050 (6GB),6,130,589.0
Gigabyte GeForce RTX 3060 Eagle GeForce RTX 3060,12,170,589.0
Gigabyte GeForce RTX 3060 Eagle 12G LHR GeForce RTX 3060,12,170,589.0
Gigabyte GeForce RTX 3060 Eagle OC GeForce RTX 3060,12,170,589.0
Gigabyte GeForce RTX 3060 Eagle OC 12G LHR GeForce RTX 3060,12,170,589.0
Gigabyte GeForce RTX 3060 Elite GeForce RTX 3060,12,170,589.0
Gigabyte GeForce RTX 3060 Gaming OC GeForce RTX 3060,12,170,589.0
Gigabyte GeForce RTX 3060 Gaming OC 12G LHR GeForce RTX 3060,12,170,589.0
Gigabyte GeForce RTX 3060 Ti Eagle GeForce RTX 3060 Ti,8,230,589.0
Gigabyte GeForce RTX 3060 Ti Eagle 8G LHR GeForce RTX 3060 Ti,8,230,589.0
Gigabyte GeForce RTX 3060 Ti Eagle OC GeForce RTX 3060 Ti,8,230,589.0
Gigabyte GeForce RTX 3060 Ti Eagle OC 8G LHR GeForce RTX 3060 Ti,8,230,589.0
Gigabyte GeForce RTX 3060 Ti Gaming OC GeForce RTX 3060 Ti,8,230,589.0
Gigabyte GeForce RTX 3060 Ti Gaming OC 8G LHR GeForce RTX 3060 Ti,8,230,589.0
Gigabyte GeForce RTX 3060 Ti Gaming OC Pro GeForce RTX 3060 Ti,8,230,589.0
Gigabyte GeForce RTX 3060 Ti Gaming OC Pro 8G LHR GeForce RTX 3060 Ti,8,200,589.0
Gigabyte GeForce RTX 3060 Ti Vision OC 8G LHR GeForce RTX 3060 Ti,8,230,589.0
Gigabyte GeForce RTX 3060 Vision OC GeForce RTX 3060,12,170,589.0
Gigabyte GeForce RTX 3060 Vision OC 12G LHR GeForce RTX 3060,12,170,589.0
GIGABYTE GeForce RTX 3060 Windforce OC GeForce RTX 3060,12,170,589.0
Gigabyte GeForce RTX 3070 Eagle 8G LHR GeForce RTX 3070,8,220,589.0
Gigabyte GeForce RTX 3070 Eagle OC 8G LHR GeForce RTX 3070,8,220,589.0
Gigabyte GeForce RTX 3070 Gaming OC 8G LHR GeForce RTX 3070,8,220,589.0
Gigabyte GeForce RTX 3070 Ti Eagle OC GeForce RTX 3070 Ti,8,290,589.0
Gigabyte GeForce RTX 3070 Ti Gaming OC GeForce RTX 3070 Ti,8,290,589.0
Gigabyte GeForce RTX 3070 Ti Master GeForce RTX 3070 Ti,8,290,589.0
Gigabyte GeForce RTX 3070 Ti Vision OC GeForce RTX 3070 Ti,8,290,589.0
Gigabyte GeForce RTX 3070 Vision OC 8G LHR GeForce RTX 3070,8,220,589.0
Gigabyte GeForce RTX 3080 Eagle GeForce RTX 3080 (12GB),12,350,589.0
Gigabyte GeForce RTX 3080 Eagle 10G LHR GeForce RTX 3080,10,320,589.0
Gigabyte GeForce RTX 3080 Eagle OC GeForce RTX 3080,10,350,589.0
Gigabyte GeForce RTX 3080 Eagle OC 1 GeForce RTX 3080,10,320,589.0
Gigabyte GeForce RTX 3080 Gaming OC GeForce RTX 3080 (12GB),12,350,589.0
Gigabyte GeForce RTX 3080 Gaming OC 1 GeForce RTX 3080,10,320,589.0
Gigabyte GeForce RTX 3080 Gaming OC 10G LHR GeForce RTX 3080,10,320,589.0
Gigabyte GeForce RTX 3080 Gaming OC Waterforce WB 10G LHR GeForce RTX 3080,10,320,589.0
Gigabyte GeForce RTX 3080 Ti Eagle OC 12G LHR GeForce RTX 3080 Ti,12,320,589.0
